method_name,reference_id,query_id,num_beats_used,mean_error_s,mean_abs_error_s,median_abs_error_s,rmse_s,max_abs_error_s,p95_abs_error_s,within_10ms,within_20ms,within_50ms,within_100ms,within_200ms,within_500ms,model_path,train_percent,reference_index,decoder,max_jump,piece,pair_id
hmm_train70,Chopin_Op030No2_Ashkenazy-1981_pid9058-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,193,-2.203478148708193,2.7889552985442925,1.5095014149659818,4.074933006763921,9.852018140589571,8.58551843083901,0.010362694300518135,0.031088082901554404,0.06735751295336788,0.09844559585492228,0.19689119170984457,0.32642487046632124,artifacts/train70_models/Chopin_Op030No2_reference0_train70_hmm.npz,70,0,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Ashkenazy-1981_pid9058-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Ashkenazy-1982_pid50848-03,Chopin_Op030No2_Olejniczac-1990_pid9100b-19,193,-0.12673558354188136,0.16301562221987434,0.07650821768707239,0.27188757277469555,1.6819954489795919,0.4858446521541913,0.06217616580310881,0.16062176165803108,0.37823834196891193,0.533678756476684,0.7098445595854922,0.9481865284974094,artifacts/train70_models/Chopin_Op030No2_reference1_train70_hmm.npz,70,1,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Ashkenazy-1982_pid50848-03__Chopin_Op030No2_Olejniczac-1990_pid9100b-19
hmm_train70,Chopin_Op030No2_Ashkenazy-1982_pid50848-03,Chopin_Op030No2_Poblocka-1999_pid9093-19,193,-0.04092098778095016,0.1120507312278969,0.04290263492063673,0.20341553826747055,1.2071201473922955,0.4559774648526088,0.13471502590673576,0.25906735751295334,0.533678756476684,0.6787564766839378,0.8238341968911918,0.9585492227979274,artifacts/train70_models/Chopin_Op030No2_reference1_train70_hmm.npz,70,1,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Ashkenazy-1982_pid50848-03__Chopin_Op030No2_Poblocka-1999_pid9093-19
hmm_train70,Chopin_Op030No2_Ashkenazy-1982_pid50848-03,Chopin_Op030No2_Rangell-2001_pid9094-19,193,-0.0646489932090268,0.1212554654753079,0.04043069841269897,0.23086518883405385,1.3409525555555533,0.52987794467118,0.11917098445595854,0.24352331606217617,0.5854922279792746,0.7150259067357513,0.8341968911917098,0.9326424870466321,artifacts/train70_models/Chopin_Op030No2_reference1_train70_hmm.npz,70,1,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Ashkenazy-1982_pid50848-03__Chopin_Op030No2_Rangell-2001_pid9094-19
hmm_train70,Chopin_Op030No2_Ashkenazy-1982_pid50848-03,Chopin_Op030No2_Rubinstein-1939_pid9049-19,193,-0.07944119216805791,0.14869008465216807,0.05104308390022538,0.2745475794044247,1.2872562199546493,0.6374513034013597,0.09844559585492228,0.21761658031088082,0.49222797927461137,0.6683937823834197,0.7668393782383419,0.917098445595855,artifacts/train70_models/Chopin_Op030No2_reference1_train70_hmm.npz,70,1,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Ashkenazy-1982_pid50848-03__Chopin_Op030No2_Rubinstein-1939_pid9049-19
hmm_train70,Chopin_Op030No2_Ashkenazy-1982_pid50848-03,Chopin_Op030No2_Rubinstein-1952_pid9075-19,193,-0.01672027012324792,0.10807259437453634,0.037097505668931774,0.21506159891651244,1.2132424557823143,0.4859319727891194,0.15025906735751296,0.29533678756476683,0.6321243523316062,0.7461139896373057,0.8238341968911918,0.9585492227979274,artifacts/train70_models/Chopin_Op030No2_reference1_train70_hmm.npz,70,1,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Ashkenazy-1982_pid50848-03__Chopin_Op030No2_Rubinstein-1952_pid9075-19
hmm_train70,Chopin_Op030No2_Ashkenazy-1982_pid50848-03,Chopin_Op030No2_Rubinstein-1966_pid9059-19,193,-0.1078411591766237,0.1835395734729132,0.04952310657596293,0.43072881904002697,2.813922761904763,0.7537326512471614,0.09326424870466321,0.2538860103626943,0.5025906735751295,0.6476683937823834,0.772020725388601,0.917098445595855,artifacts/train70_models/Chopin_Op030No2_reference1_train70_hmm.npz,70,1,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Ashkenazy-1982_pid50848-03__Chopin_Op030No2_Rubinstein-1966_pid9059-19
hmm_train70,Chopin_Op030No2_Ashkenazy-1982_pid50848-03,Chopin_Op030No2_Shebanova-2002_pid9072-19,193,-0.08483578631936323,0.14371305888642122,0.03827678458049988,0.27679786718952387,1.2872562199546493,0.7299365360544219,0.11917098445595854,0.2694300518134715,0.5647668393782384,0.6632124352331606,0.8031088082901554,0.9015544041450777,artifacts/train70_models/Chopin_Op030No2_reference1_train70_hmm.npz,70,1,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Ashkenazy-1982_pid50848-03__Chopin_Op030No2_Shebanova-2002_pid9072-19
hmm_train70,Chopin_Op030No2_Ashkenazy-1982_pid50848-03,Chopin_Op030No2_Smith-1975_pid9054-19,193,-0.10180937904903002,0.20870947621397504,0.0661224489795913,0.38854788276473995,2.629659689342404,0.843745609977329,0.05699481865284974,0.15025906735751296,0.42487046632124353,0.5751295336787565,0.694300518134715,0.8601036269430051,artifacts/train70_models/Chopin_Op030No2_reference1_train70_hmm.npz,70,1,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Ashkenazy-1982_pid50848-03__Chopin_Op030No2_Smith-1975_pid9054-19
hmm_train70,Chopin_Op030No2_Ashkenazy-1982_pid50848-03,Chopin_Op030No2_Sofronitsky-1960_pid5667291-15,193,-0.07822410278100812,0.11794162673152198,0.04662099092970351,0.19852543167003997,1.0826304240362816,0.43473472199546387,0.11917098445595854,0.2849740932642487,0.5233160621761658,0.6528497409326425,0.7875647668393783,0.9533678756476683,artifacts/train70_models/Chopin_Op030No2_reference1_train70_hmm.npz,70,1,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Ashkenazy-1982_pid50848-03__Chopin_Op030No2_Sofronitsky-1960_pid5667291-15
hmm_train70,Chopin_Op030No2_Ashkenazy-1982_pid50848-03,Chopin_Op030No2_Uninsky-1959_pid9061-19,193,-0.09153285500452357,0.15225947956246422,0.06333333333333258,0.24159129937799687,1.0971426825396833,0.5301217460317071,0.07772020725388601,0.16062176165803108,0.42487046632124353,0.5854922279792746,0.7202072538860104,0.9378238341968912,artifacts/train70_models/Chopin_Op030No2_reference1_train70_hmm.npz,70,1,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Ashkenazy-1982_pid50848-03__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Ashkenazy-1982_pid50848-03,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,193,3.2620472108843477,3.509991011478851,2.5808843537414976,4.719419130600145,11.868731564625882,9.867133730612247,0.010362694300518135,0.025906735751295335,0.04145077720207254,0.06217616580310881,0.11917098445595854,0.21761658031088082,artifacts/train70_models/Chopin_Op030No2_reference1_train70_hmm.npz,70,1,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Ashkenazy-1982_pid50848-03__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Biret-1990_pid9062-19,Chopin_Op030No2_Olejniczac-1990_pid9100b-19,193,-0.1462151726058295,0.18156318945401922,0.09288014058957117,0.281781798676913,1.1515194149659749,0.58780961587301,0.08808290155440414,0.19170984455958548,0.3316062176165803,0.5284974093264249,0.6735751295336787,0.917098445595855,artifacts/train70_models/Chopin_Op030No2_reference2_train70_hmm.npz,70,2,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Biret-1990_pid9062-19__Chopin_Op030No2_Olejniczac-1990_pid9100b-19
hmm_train70,Chopin_Op030No2_Biret-1990_pid9062-19,Chopin_Op030No2_Poblocka-1999_pid9093-19,193,-0.05595139231374715,0.10854471523738944,0.04201800000001299,0.18566960596259563,0.9538096643990954,0.4282949532879834,0.14507772020725387,0.3160621761658031,0.5440414507772021,0.7046632124352331,0.8082901554404145,0.9637305699481865,artifacts/train70_models/Chopin_Op030No2_reference2_train70_hmm.npz,70,2,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Biret-1990_pid9062-19__Chopin_Op030No2_Poblocka-1999_pid9093-19
hmm_train70,Chopin_Op030No2_Biret-1990_pid9062-19,Chopin_Op030No2_Rangell-2001_pid9094-19,193,-0.0773281087730434,0.140066052706403,0.05605456235827688,0.33939550309870375,3.041814092970526,0.4479819999999968,0.11398963730569948,0.22279792746113988,0.46632124352331605,0.6683937823834197,0.8186528497409327,0.9533678756476683,artifacts/train70_models/Chopin_Op030No2_reference2_train70_hmm.npz,70,2,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Biret-1990_pid9062-19__Chopin_Op030No2_Rangell-2001_pid9094-19
hmm_train70,Chopin_Op030No2_Biret-1990_pid9062-19,Chopin_Op030No2_Rubinstein-1939_pid9049-19,193,-0.1277947734893605,0.1653590044059079,0.06217644897959129,0.3192436391741476,1.8169610385487545,0.7019318820861694,0.12953367875647667,0.23834196891191708,0.44041450777202074,0.6113989637305699,0.7564766839378239,0.9222797927461139,artifacts/train70_models/Chopin_Op030No2_reference2_train70_hmm.npz,70,2,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Biret-1990_pid9062-19__Chopin_Op030No2_Rubinstein-1939_pid9049-19
hmm_train70,Chopin_Op030No2_Biret-1990_pid9062-19,Chopin_Op030No2_Rubinstein-1952_pid9075-19,193,-0.13397459856896102,0.18317759529096705,0.045759637188211855,0.44898648891658866,2.893447281179135,0.7047025541950154,0.18134715025906736,0.32642487046632124,0.5233160621761658,0.6787564766839378,0.7772020725388601,0.927461139896373,artifacts/train70_models/Chopin_Op030No2_reference2_train70_hmm.npz,70,2,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Biret-1990_pid9062-19__Chopin_Op030No2_Rubinstein-1952_pid9075-19
hmm_train70,Chopin_Op030No2_Biret-1990_pid9062-19,Chopin_Op030No2_Rubinstein-1966_pid9059-19,193,-0.12562591774464882,0.20245850698483536,0.07099773242629936,0.45350210867861834,3.0113151927437656,0.8043176009070291,0.08808290155440414,0.17616580310880828,0.41968911917098445,0.6010362694300518,0.7202072538860104,0.917098445595855,artifacts/train70_models/Chopin_Op030No2_reference2_train70_hmm.npz,70,2,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Biret-1990_pid9062-19__Chopin_Op030No2_Rubinstein-1966_pid9059-19
hmm_train70,Chopin_Op030No2_Biret-1990_pid9062-19,Chopin_Op030No2_Shebanova-2002_pid9072-19,193,-0.20830840603668116,0.2671012527698472,0.12133800907029269,0.46588968702574857,2.2091611383219956,1.0329436045351477,0.06217616580310881,0.14507772020725387,0.32642487046632124,0.44041450777202074,0.6010362694300518,0.8601036269430051,artifacts/train70_models/Chopin_Op030No2_reference2_train70_hmm.npz,70,2,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Biret-1990_pid9062-19__Chopin_Op030No2_Shebanova-2002_pid9072-19
hmm_train70,Chopin_Op030No2_Biret-1990_pid9062-19,Chopin_Op030No2_Smith-1975_pid9054-19,193,-0.18641301957397954,0.2538291079976042,0.06335600907029004,0.5061025576429511,3.018594138322001,1.0845579637188192,0.12435233160621761,0.24352331606217617,0.45077720207253885,0.5751295336787565,0.6839378238341969,0.8549222797927462,artifacts/train70_models/Chopin_Op030No2_reference2_train70_hmm.npz,70,2,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Biret-1990_pid9062-19__Chopin_Op030No2_Smith-1975_pid9054-19
hmm_train70,Chopin_Op030No2_Biret-1990_pid9062-19,Chopin_Op030No2_Sofronitsky-1960_pid5667291-15,193,-0.13680702766909908,0.16961992663870434,0.09467134240362896,0.2601522018299722,1.1598187346938715,0.5501906167800453,0.08808290155440414,0.14507772020725387,0.37305699481865284,0.5129533678756477,0.7098445595854922,0.9326424870466321,artifacts/train70_models/Chopin_Op030No2_reference2_train70_hmm.npz,70,2,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Biret-1990_pid9062-19__Chopin_Op030No2_Sofronitsky-1960_pid5667291-15
hmm_train70,Chopin_Op030No2_Biret-1990_pid9062-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,193,-0.10163157577573288,0.15672810521306854,0.07013581405895764,0.2599576138846084,1.3129931972789137,0.5596690748299323,0.11917098445595854,0.21761658031088082,0.41968911917098445,0.5854922279792746,0.7409326424870466,0.9222797927461139,artifacts/train70_models/Chopin_Op030No2_reference2_train70_hmm.npz,70,2,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Biret-1990_pid9062-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Biret-1990_pid9062-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,193,-2.5696443990224758,2.6566089906359776,1.8575738367347014,3.6224312260982696,8.539137900226763,7.30606363265306,0.025906735751295335,0.046632124352331605,0.07772020725388601,0.10880829015544041,0.13989637305699482,0.31088082901554404,artifacts/train70_models/Chopin_Op030No2_reference2_train70_hmm.npz,70,2,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Biret-1990_pid9062-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Blet-2003_pid9103-10,Chopin_Op030No2_Olejniczac-1990_pid9100b-19,193,-0.08428059183673658,0.3800420266821773,0.16834485034013724,0.7450816369754328,4.605102181405897,1.990385768707486,0.05699481865284974,0.11398963730569948,0.2538860103626943,0.38860103626943004,0.5284974093264249,0.8341968911917098,artifacts/train70_models/Chopin_Op030No2_reference3_train70_hmm.npz,70,3,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Blet-2003_pid9103-10__Chopin_Op030No2_Olejniczac-1990_pid9100b-19
hmm_train70,Chopin_Op030No2_Blet-2003_pid9103-10,Chopin_Op030No2_Poblocka-1999_pid9093-19,193,0.0955609228789956,0.3857423854522809,0.08394529705212506,0.7946207744538717,3.1187306077097503,2.29234938321994,0.09844559585492228,0.17098445595854922,0.38341968911917096,0.5233160621761658,0.6217616580310881,0.8134715025906736,artifacts/train70_models/Chopin_Op030No2_reference3_train70_hmm.npz,70,3,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Blet-2003_pid9103-10__Chopin_Op030No2_Poblocka-1999_pid9093-19
hmm_train70,Chopin_Op030No2_Blet-2003_pid9103-10,Chopin_Op030No2_Rangell-2001_pid9094-19,193,-0.01503538478258261,0.5581598907452446,0.18131500907029618,1.0997830343660095,4.53038596598639,2.9927574643990935,0.10880829015544041,0.17098445595854922,0.2694300518134715,0.39896373056994816,0.538860103626943,0.7772020725388601,artifacts/train70_models/Chopin_Op030No2_reference3_train70_hmm.npz,70,3,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Blet-2003_pid9103-10__Chopin_Op030No2_Rangell-2001_pid9094-19
hmm_train70,Chopin_Op030No2_Blet-2003_pid9103-10,Chopin_Op030No2_Rubinstein-1939_pid9049-19,193,-0.05382529157708303,0.47343497120299133,0.21469253741494754,0.8543645916127685,3.2449433106575967,2.370362377324265,0.046632124352331605,0.11917098445595854,0.23316062176165803,0.32642487046632124,0.47668393782383417,0.7616580310880829,artifacts/train70_models/Chopin_Op030No2_reference3_train70_hmm.npz,70,3,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Blet-2003_pid9103-10__Chopin_Op030No2_Rubinstein-1939_pid9049-19
hmm_train70,Chopin_Op030No2_Blet-2003_pid9103-10,Chopin_Op030No2_Rubinstein-1952_pid9075-19,193,-0.16570918805587903,0.6157326828216603,0.14682427210887283,1.2424648030129706,4.6527439047619055,3.160983956916096,0.09844559585492228,0.16062176165803108,0.2694300518134715,0.43005181347150256,0.5544041450777202,0.772020725388601,artifacts/train70_models/Chopin_Op030No2_reference3_train70_hmm.npz,70,3,filter_map,4,Chopin_Op030No2,Chopin_Op030No2_Blet-2003_pid9103-10__Chopin_Op030No2_Rubinstein-1952_pid9075-19
